OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
5597,462500000070,462500000070,Estación de La Font de Sant Lluis,2,Componente de infraestructura,2018/02/18 00:00:00+00,175.630615234375,56.9794685165536
5598,461450000001,461450000001,Estación de Xàtiva,2,Componente de infraestructura,2018/02/18 00:00:00+00,821.302001953125,186.402309774567
5599,30140000037,30140000037,Estación de Marq-Castillo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2501.25024414063,430.280396538186
5600,30140000002,30140000002,Estación de Mercado,2,Componente de infraestructura,2018/02/18 00:00:00+00,2723.1220703125,333.937641304412
5601,462500000052,462500000052,Estación de Nou d'Octubre,2,Componente de infraestructura,2018/02/18 00:00:00+00,5083.15405273438,614.118605485696
5602,461690000002,461690000002,Estación de Mislata,2,Componente de infraestructura,2018/02/18 00:00:00+00,4374.74145507813,565.389962476067
5603,461690000001,461690000001,Estación de Mislata-Almassil,2,Componente de infraestructura,2018/02/18 00:00:00+00,4111.04663085938,526.184843737539
5604,461100000001,461100000001,Apeadero de Xirivella-l'Alter,2,Componente de infraestructura,2018/02/18 00:00:00+00,732.75634765625,212.472663260917
5605,460780000007,460780000007,Estación de Empalme,2,Componente de infraestructura,2018/02/18 00:00:00+00,185.72119140625,89.7945382142152
5606,462490000001,462490000001,Estación de Utiel,2,Componente de infraestructura,2018/02/18 00:00:00+00,524.24560546875,103.580862203077
5607,462500000036,462500000036,Estación de Trànsits,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.52490234375,31.1793602833815
5608,461710000003,461710000003,Apeadero de Masies,2,Componente de infraestructura,2018/02/18 00:00:00+00,182.97216796875,67.3693362490937
5609,462500000042,462500000042,Estación de Beniferri,2,Componente de infraestructura,2018/02/18 00:00:00+00,2178.4345703125,446.007315700665
5610,462500000072,462500000072,Estación de Alacant,2,Componente de infraestructura,2018/02/18 00:00:00+00,4624.95874023438,562.536372168934
5611,461050000001,461050000001,Estación de Cullera,2,Componente de infraestructura,2018/02/18 00:00:00+00,545.480224609375,106.641485893077
5612,461310000002,461310000002,Cargadero de Gandia- Mercaderies,2,Componente de infraestructura,2018/02/18 00:00:00+00,387.78125,107.10663987949
5613,462500000071,462500000071,Estación de Russafa,2,Componente de infraestructura,2018/02/18 00:00:00+00,3429.55932617188,509.504489127749
5614,462500000055,462500000055,Estación de Xàtiva,2,Componente de infraestructura,2018/02/18 00:00:00+00,3905.19189453125,542.805523987428
5615,462500000028,462500000028,Estación de Reus,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.09912109375,28.176061693961
5616,462500000051,462500000051,Estación de Bailén,2,Componente de infraestructura,2018/02/18 00:00:00+00,5487.81372070313,735.021208467687
5617,462500000010,462500000010,Estación de Colón,2,Componente de infraestructura,2018/02/18 00:00:00+00,3111.6220703125,374.339542103036
5618,462500000009,462500000009,Estación de Primat Reig,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.15869140625,27.6025609411532
5619,462500000073,462500000073,Estación de Túria,2,Componente de infraestructura,2018/02/18 00:00:00+00,3917.09814453125,770.95188796385
5620,462500000017,462500000017,Estación de Alameda,2,Componente de infraestructura,2018/02/18 00:00:00+00,6919.45727539063,476.293814502168
5621,129010000001,129010000001,Estación de Borriana- Les Alqueries,2,Componente de infraestructura,2018/02/18 00:00:00+00,311.175048828125,70.6507686364931
5622,462500000069,462500000069,Estación de Estació del Nord,2,Componente de infraestructura,2018/02/18 00:00:00+00,14566.8684082031,631.393313092018
5623,462500000079,462500000079,Estación de Campanar,2,Componente de infraestructura,2018/02/18 00:00:00+00,3866.48461914063,699.581671454082
5624,462500000034,462500000034,Estación de Florista,2,Componente de infraestructura,2018/02/18 00:00:00+00,22.238525390625,26.3675344008028
5625,462500000045,462500000045,Estación de Plaça Espanya,2,Componente de infraestructura,2018/02/18 00:00:00+00,2012.84204101563,349.676610084565
5626,462500000046,462500000046,Estación de Garbí,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.98974609375,26.1898272381793
5627,462500000020,462500000020,Estación de Marxalenes,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.221435546875,25.8350038081789
5628,462500000011,462500000011,Estación de Aragón,2,Componente de infraestructura,2018/02/18 00:00:00+00,5799.86108398438,808.062917935886
5629,462500000023,462500000023,Estación de General Urrutia,2,Componente de infraestructura,2018/02/18 00:00:00+00,3474.73706054688,297.463941236954
5630,462500000074,462500000074,Estación de Àngel Guimerà,2,Componente de infraestructura,2018/02/18 00:00:00+00,5876.59765625,843.433987879213
5631,462500000003,462500000003,Estación de Palau de Congresos,2,Componente de infraestructura,2018/02/18 00:00:00+00,17.824951171875,27.9730551242337
5632,462500000059,462500000059,Estación de Pont de Fusta,2,Componente de infraestructura,2018/02/18 00:00:00+00,229.796142578125,128.742948079101
5633,461310000003,461310000003,Apeadero de Platja- Grau de Gandia,2,Componente de infraestructura,2018/02/18 00:00:00+00,20.059326171875,25.2654115348069
5634,462500000080,462500000080,Estación de Facultats,2,Componente de infraestructura,2018/02/18 00:00:00+00,3592.13989257813,540.180046317099
5635,120530000001,120530000001,Estación de Xilxes,2,Componente de infraestructura,2018/02/18 00:00:00+00,222.276123046875,60.6905073643144
5636,120330000001,120330000001,Estación de Cabanes,2,Componente de infraestructura,2018/02/18 00:00:00+00,205.451904296875,59.3800520181165
5637,462290000003,462290000003,Apeadero de Siete Aguas,2,Componente de infraestructura,2018/02/18 00:00:00+00,113.80419921875,48.8750755613543
5638,462290000001,462290000001,Apeadero de Siete Aguas,2,Componente de infraestructura,2018/02/18 00:00:00+00,9.07470703125,14.3484262894872
5639,120820000001,120820000001,Estación de Moncofa,2,Componente de infraestructura,2018/02/18 00:00:00+00,259.536376953125,74.3174373753767
5640,120820000002,120820000002,Estación de Nules-Villavieja,2,Componente de infraestructura,2018/02/18 00:00:00+00,350.62939453125,75.5033664540704
5641,120280000002,120280000002,Estación de Benicasim,2,Componente de infraestructura,2018/02/18 00:00:00+00,208.275634765625,58.9079922813382
5642,461640000001,461640000001,Estación de Massamagrell,2,Componente de infraestructura,2018/02/18 00:00:00+00,110.5439453125,42.5571046404132
5643,462050000001,462050000001,Estación de Puçol,2,Componente de infraestructura,2018/02/18 00:00:00+00,335.37841796875,104.553290001193
5644,120110000002,120110000002,Estación de Almenara,2,Componente de infraestructura,2018/02/18 00:00:00+00,85.2236328125,40.3789506213131
5645,120110000001,120110000001,Estación de Almenara,2,Componente de infraestructura,2018/02/18 00:00:00+00,276.83251953125,78.0689427155868
5646,121170000001,121170000001,Estación de Torreblanca,2,Componente de infraestructura,2018/02/18 00:00:00+00,206.021728515625,64.0307418937519
5647,462500000012,462500000012,Estación de U. Politècnica,2,Componente de infraestructura,2018/02/18 00:00:00+00,37.42333984375,30.736244056342
5648,462500000041,462500000041,Estación de Tarongers,2,Componente de infraestructura,2018/02/18 00:00:00+00,30.843505859375,27.6248480654946
5649,30140000035,30140000035,Apeadero de Sant Gabriel,2,Componente de infraestructura,2018/02/18 00:00:00+00,4.87939453125,10.3100658943341
5650,460200000001,460200000001,Estación  L'Alcúdia,2,Componente de infraestructura,2018/02/18 00:00:00+00,141.541748046875,51.5921045329332
5651,461840000001,461840000001,Estación de Ontinyent,2,Componente de infraestructura,2018/02/18 00:00:00+00,198.736083984375,60.4774423424537
5652,30310000002,30310000002,Estación de Benidorm,2,Componente de infraestructura,2018/02/18 00:00:00+00,713.69970703125,201.520317223221
5653,30690000001,30690000001,Apeadero  C.C. La Marina - Finestrat,2,Componente de infraestructura,2018/02/18 00:00:00+00,8.119140625,13.2948464510896
5654,30310000004,30310000004,Apeadero de Camí Coves,2,Componente de infraestructura,2018/02/18 00:00:00+00,6.34130859375,12.4885605135869
5655,31390000003,31390000003,Apeadero de Costera Pastor,2,Componente de infraestructura,2018/02/18 00:00:00+00,15.6357421875,17.3350370124288
5656,30310000001,30310000001,Apeadero de Terra Mítica,2,Componente de infraestructura,2018/02/18 00:00:00+00,89.25537109375,41.3343931232521
5657,30630000004,30630000004,Estación de Dénia,2,Componente de infraestructura,2018/02/18 00:00:00+00,472.526123046875,96.9446262650376
5658,30630000003,30630000003,Apeadero de La Xara,2,Componente de infraestructura,2018/02/18 00:00:00+00,95.204345703125,51.2628933740831
5659,30710000001,30710000001,Estación de Gata,2,Componente de infraestructura,2018/02/18 00:00:00+00,222.457275390625,65.5208510884283
5660,31280000001,31280000001,Estación de Teulada,2,Componente de infraestructura,2018/02/18 00:00:00+00,89.710205078125,42.2578342569995
5661,31400000002,31400000002,Estación de La Encina,2,Componente de infraestructura,2018/02/18 00:00:00+00,915.185546875,136.162924421108
5662,460750000001,460750000001,Apeadero de baixador Bufali,2,Componente de infraestructura,2018/02/18 00:00:00+00,71.10009765625,40.8535812917214
5663,461700000003,461700000003,Apeadero de La Font de la Figuera,2,Componente de infraestructura,2018/02/18 00:00:00+00,103.01708984375,42.2706950507895
5664,461700000001,461700000001,Estación de Moixent,2,Componente de infraestructura,2018/02/18 00:00:00+00,1039.45556640625,173.581613531358
5665,460800000001,460800000001,Estación de Camporrobles,2,Componente de infraestructura,2018/02/18 00:00:00+00,198.441162109375,59.8240308171569
5666,460770000001,460770000001,Estación de Buñol,2,Componente de infraestructura,2018/02/18 00:00:00+00,316.436279296875,78.0986574066274
5667,461770000001,461770000001,Estación de Museros,2,Componente de infraestructura,2018/02/18 00:00:00+00,210.7900390625,62.1336936324883
5668,461990000001,461990000001,Estación de La Pobla de Farnals,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.8623046875,22.0082578819554
5669,462070000001,462070000001,Estación de Rafelbunyol,2,Componente de infraestructura,2018/02/18 00:00:00+00,115.478759765625,43.6345787541446
5670,461710000001,461710000001,Estación de Seminari-CEU,2,Componente de infraestructura,2018/02/18 00:00:00+00,435.980224609375,87.8845734997544
5671,462500000049,462500000049,Estación de V. Zaragozá,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.438720703125,23.7722692102495
5672,120710000001,120710000001,Estación de Jérica,2,Componente de infraestructura,2018/02/18 00:00:00+00,252.344970703125,71.9982306690314
5673,120810000001,120810000001,Estación de Navajas,2,Componente de infraestructura,2018/02/18 00:00:00+00,243.372314453125,70.9486025109729
5674,121040000003,121040000003,Apeadero de Segorbe-Arrabal,2,Componente de infraestructura,2018/02/18 00:00:00+00,18.1171875,25.2353378015735
5675,462500000006,462500000006,Estación de Benimaclet,2,Componente de infraestructura,2018/02/18 00:00:00+00,3951.43041992188,602.586823502051
5676,462500000033,462500000033,Estación de Machado,2,Componente de infraestructura,2018/02/18 00:00:00+00,4092.01928710938,627.273278774654
5677,462500000007,462500000007,Estación de Estadi del Llevant,2,Componente de infraestructura,2018/02/18 00:00:00+00,25.252197265625,27.0201428442823
5678,460130000001,460130000001,Estación de Alboraya - Peris Aragó,2,Componente de infraestructura,2018/02/18 00:00:00+00,864.060302734375,220.306885843406
5679,462500000030,462500000030,Estación de Alfauir,2,Componente de infraestructura,2018/02/18 00:00:00+00,40.18603515625,34.4684543231132
5680,460130000002,460130000002,Estación de Alboraya - Palmaret,2,Componente de infraestructura,2018/02/18 00:00:00+00,888.27490234375,272.58586999831
5681,462500000037,462500000037,Estación de Massarrojos,2,Componente de infraestructura,2018/02/18 00:00:00+00,91.088623046875,40.3303160609138
5682,460130000003,460130000003,Estación de Alboraya,2,Componente de infraestructura,2018/02/18 00:00:00+00,62.2919921875,34.5270031729764
5683,31220000004,31220000004,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,142.508544921875,50.868488529643
5684,462500000001,462500000001,Estación de Francesc Cubells,2,Componente de infraestructura,2018/02/18 00:00:00+00,41.990234375,36.7071401988143
5685,462500000063,462500000063,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,555.994140625,106.200631305761
5686,462500000077,462500000077,Estación de Patraix,2,Componente de infraestructura,2018/02/18 00:00:00+00,2097.03955078125,384.102217243375
5687,462500000018,462500000018,Estación de Jesús,2,Componente de infraestructura,2018/02/18 00:00:00+00,2173.72021484375,259.810162509809
5688,462500000068,462500000068,Estación de Valencia- Joaquin Sorolla,2,Componente de infraestructura,2018/02/18 00:00:00+00,2302.8759765625,212.340058301958
5689,121400000001,121400000001,Apeadero de Masadas Blancas,2,Componente de infraestructura,2018/02/18 00:00:00+00,146.88623046875,54.6067647396029
5690,121040000001,121040000001,Estación de Segorbe,2,Componente de infraestructura,2018/02/18 00:00:00+00,424.886474609375,106.215283928887
5691,462290000002,462290000002,Estación de Siete Aguas - A.V.,2,Componente de infraestructura,2018/02/18 00:00:00+00,412.26171875,100.67125676401
5692,30650000002,30650000002,Cargadero de Elx-Mercaderies,2,Componente de infraestructura,2018/02/18 00:00:00+00,81.76904296875,39.8945478356156
5693,462500000076,462500000076,Estación de Safranar,2,Componente de infraestructura,2018/02/18 00:00:00+00,2901.99438476563,406.328597386557
5694,462500000022,462500000022,Estación de Av. del Cid,2,Componente de infraestructura,2018/02/18 00:00:00+00,7326.79931640625,623.368864961267
5695,462500000078,462500000078,Estación de València-Sant Isidre,2,Componente de infraestructura,2018/02/18 00:00:00+00,1353.76098632813,596.668796434667
5696,462500000062,462500000062,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,243.656005859375,66.0201668405891
5697,30140000003,30140000003,Apeadero de Cabo Huertas,2,Componente de infraestructura,2018/02/18 00:00:00+00,7.1337890625,12.0650418580823
5698,30140000028,30140000028,Apeadero de Av. Naciones,2,Componente de infraestructura,2018/02/18 00:00:00+00,7.5341796875,12.8869741801035
5699,30140000004,30140000004,Apeadero de Av. Benidorm,2,Componente de infraestructura,2018/02/18 00:00:00+00,7.163818359375,12.5508907430052
5700,30140000024,30140000024,Estación de Puerta del Mar,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.758544921875,27.9241917496927
5701,462570000001,462570000001,Estación de Villanueva de Castellón,2,Componente de infraestructura,2018/02/18 00:00:00+00,216.036376953125,62.0732876530335
5702,461600000001,461600000001,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,417.38671875,82.2533945657065
5703,462000000001,462000000001,Apeadero de La Pobla del Duc,2,Componente de infraestructura,2018/02/18 00:00:00+00,37.21875,35.0776917767974
5704,120430000001,120430000001,Estación de Caudiel,2,Componente de infraestructura,2018/02/18 00:00:00+00,257.426513671875,72.3774738181982
5705,120430000002,120430000002,Estación de Ojos Negros,2,Componente de infraestructura,2018/02/18 00:00:00+00,141.957763671875,48.5752790045473
5706,120040000002,120040000002,Estación de Alcalà de Xivert,2,Componente de infraestructura,2018/02/18 00:00:00+00,214.615234375,67.9609938901353
5707,121020000001,121020000001,Estación de Santa Magdalena de Pulpis,2,Componente de infraestructura,2018/02/18 00:00:00+00,151.35009765625,49.6850910805172
5708,120270000001,120270000001,Estación de Benicarló- Peníscola,2,Componente de infraestructura,2018/02/18 00:00:00+00,448.865478515625,90.557697179533
5709,121380000004,121380000004,Estación de Alcanar,2,Componente de infraestructura,2018/02/18 00:00:00+00,278.23291015625,77.9928332876345
5710,121380000001,121380000001,Estación de Alcanar,2,Componente de infraestructura,2018/02/18 00:00:00+00,47.960205078125,29.9365123338194
5711,121380000003,121380000003,Apeadero de Planes Altes,2,Componente de infraestructura,2018/02/18 00:00:00+00,133.5400390625,49.6499356894935
5712,460780000004,460780000004,Estación de TVV,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.56591796875,29.2942154708937
5713,461900000007,461900000007,Estación de La Coma,2,Componente de infraestructura,2018/02/18 00:00:00+00,28.420654296875,26.8643336621586
5714,462500000054,462500000054,Estación de Fira València,2,Componente de infraestructura,2018/02/18 00:00:00+00,25.246826171875,28.6231077917814
5715,461900000012,461900000012,Estación de Lloma Llarga Terramelar,2,Componente de infraestructura,2018/02/18 00:00:00+00,31.6181640625,29.507134980255
5716,461900000004,461900000004,Estación de Santa Gemma. Parc Científic UV,2,Componente de infraestructura,2018/02/18 00:00:00+00,37.767822265625,28.7580425476274
5717,460780000003,460780000003,Estación de V.A. Estellés,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.94091796875,27.7376403659611
5718,460780000009,460780000009,Estación de La Granja,2,Componente de infraestructura,2018/02/18 00:00:00+00,22.379150390625,26.0099015321467
5719,460780000005,460780000005,Estación de Campus,2,Componente de infraestructura,2018/02/18 00:00:00+00,26.6767578125,28.955908422528
5720,461900000001,461900000001,Estación de Tomás y Valiente,2,Componente de infraestructura,2018/02/18 00:00:00+00,30.27685546875,27.2033004179485
5721,460780000008,460780000008,Estación de Sant Joan,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.5595703125,24.3165839166451
5722,462500000047,462500000047,Estación de Les Carolines-Fira,2,Componente de infraestructura,2018/02/18 00:00:00+00,3413.80517578125,404.52304811571
5723,460780000001,460780000001,Estación de Cantereria,2,Componente de infraestructura,2018/02/18 00:00:00+00,194.495849609375,60.0045863888592
5724,460780000006,460780000006,Estación de Burjassot,2,Componente de infraestructura,2018/02/18 00:00:00+00,122.755859375,44.7600077151562
5725,461020000003,461020000003,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,315.034912109375,101.495576786539
5726,461900000002,461900000002,Estación de Campament,2,Componente de infraestructura,2018/02/18 00:00:00+00,195.5263671875,59.519670499821
5727,462500000040,462500000040,Estación de Benimàmet,2,Componente de infraestructura,2018/02/18 00:00:00+00,721.581298828125,125.751595655102
5728,461020000001,461020000001,Estación de Faitanar,2,Componente de infraestructura,2018/02/18 00:00:00+00,777.180419921875,161.841861901276
5729,461590000005,461590000005,Estación de Salt de l'Aigua,2,Componente de infraestructura,2018/02/18 00:00:00+00,519.66845703125,114.269541922829
5730,460780000002,460780000002,Estación de Burjassot-Godella,2,Componente de infraestructura,2018/02/18 00:00:00+00,67.624755859375,33.6001528208162
5731,461900000011,461900000011,Estación de Paterna,2,Componente de infraestructura,2018/02/18 00:00:00+00,416.800048828125,97.4947901274819
5732,462200000003,462200000003,Estación de Sagunt,2,Componente de infraestructura,2018/02/18 00:00:00+00,353.169677734375,85.3760933697445
5733,120040000001,120040000001,Apeadero,2,Componente de infraestructura,2018/02/18 00:00:00+00,198.5556640625,59.2858234337882
5734,31400000003,31400000003,Estación de Villena,2,Componente de infraestructura,2018/02/18 00:00:00+00,67.8642578125,33.8690929245539
5735,30930000001,30930000001,Estación de Novelda- Aspe,2,Componente de infraestructura,2018/02/18 00:00:00+00,483.29248046875,104.329133130263
5736,30880000002,30880000002,Estación de Monforte del Cid,2,Componente de infraestructura,2018/02/18 00:00:00+00,341.415771484375,102.321389648052
5737,30020000001,30020000001,Estación de Agost,2,Componente de infraestructura,2018/02/18 00:00:00+00,155.2197265625,54.1388353414712
5738,31330000001,31330000001,Estación de Torrevieja,2,Componente de infraestructura,2018/02/18 00:00:00+00,217.868896484375,69.7227094956885
5739,30490000001,30490000001,Estación de Callosa de Segura,2,Componente de infraestructura,2018/02/18 00:00:00+00,351.2470703125,80.278019859074
5740,30590000001,30590000001,Estación de Crevillent,2,Componente de infraestructura,2018/02/18 00:00:00+00,231.220947265625,71.0448114433803
5741,30650000003,30650000003,Apeadero de Elx-Carrús,2,Componente de infraestructura,2018/02/18 00:00:00+00,170.650634765625,63.4102551253429
5742,30650000001,30650000001,Estación de Elx-Parc,2,Componente de infraestructura,2018/02/18 00:00:00+00,449.74560546875,91.0413204355674
5743,30650000004,30650000004,Estación de Torrellano,2,Componente de infraestructura,2018/02/18 00:00:00+00,222.194580078125,76.8775175926877
5744,462130000003,462130000003,Estación de Requena -Utiel,2,Componente de infraestructura,2018/02/18 00:00:00+00,1544.94116210938,237.513635748979
5745,461860000001,461860000001,Estación de Paiporta,2,Componente de infraestructura,2018/02/18 00:00:00+00,186.190673828125,55.5278964556165
5746,461430000001,461430000001,Estación de Xeraco,2,Componente de infraestructura,2018/02/18 00:00:00+00,213.95703125,69.3085544196475
5747,460140000001,460140000001,Apeadero de Albuixech,2,Componente de infraestructura,2018/02/18 00:00:00+00,417.992919921875,82.8095909165861
5748,460090000001,460090000001,Estación de Albalat dels Sorells,2,Componente de infraestructura,2018/02/18 00:00:00+00,112.989501953125,43.2551933582375
5749,462040000001,462040000001,Apeadero  El Puig,2,Componente de infraestructura,2018/02/18 00:00:00+00,457.913818359375,128.544356211492
5750,462200000002,462200000002,Apeadero de Les Valls,2,Componente de infraestructura,2018/02/18 00:00:00+00,187.875732421875,60.5650454747188
5751,120740000001,120740000001,Apeadero de La Llosa,2,Componente de infraestructura,2018/02/18 00:00:00+00,69.541259765625,42.6380871763361
5752,31230000001,31230000001,Estación de Sax,2,Componente de infraestructura,2018/02/18 00:00:00+00,165.368408203125,54.4421358425085
5753,30660000001,30660000001,Estación de Elda-Petrer,2,Componente de infraestructura,2018/02/18 00:00:00+00,655.55712890625,107.105588884776
5754,30660000002,30660000002,Estación de Elda,2,Componente de infraestructura,2018/02/18 00:00:00+00,175.13525390625,56.7651494302308
5755,461740000001,461740000001,Apeadero de Montesa,2,Componente de infraestructura,2018/02/18 00:00:00+00,208.3212890625,73.9203980474135
5756,460950000001,460950000001,Estación de Caudete de las Fuentes,2,Componente de infraestructura,2018/02/18 00:00:00+00,118.81884765625,45.6629513810654
5757,31220000005,31220000005,Apeadero de Universitat,2,Componente de infraestructura,2018/02/18 00:00:00+00,670.82373046875,176.652946894522
5758,31220000001,31220000001,Apeadero de Santa Isabel,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.474853515625,33.7719306715853
5759,30140000036,30140000036,Apeadero de Universitat d'Alacant,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.111083984375,23.7942038520746
5760,461590000006,461590000006,Estación de La Cova,2,Componente de infraestructura,2018/02/18 00:00:00+00,15.890380859375,17.7449233230809
5761,461900000003,461900000003,Estación de La Canyada,2,Componente de infraestructura,2018/02/18 00:00:00+00,291.514892578125,83.4706649999668
5762,461340000001,461340000001,Apeadero de Gilet,2,Componente de infraestructura,2018/02/18 00:00:00+00,14.793701171875,21.9248874832528
5763,461700000002,461700000002,Apeadero de Parrella,2,Componente de infraestructura,2018/02/18 00:00:00+00,30.36279296875,22.9358398874689
5764,461190000001,461190000001,Estación  L'Énova-Manuel,2,Componente de infraestructura,2018/02/18 00:00:00+00,525.52783203125,122.567454333589
5765,462030000001,462030000001,Estación de La Pobla Llarga,2,Componente de infraestructura,2018/02/18 00:00:00+00,81.250244140625,37.563134572538
5766,461590000002,461590000002,Estación de Aeroport,2,Componente de infraestructura,2018/02/18 00:00:00+00,4416.4775390625,436.644321525815
5767,460700000002,460700000002,Apeadero de S. Psiquiàtric,2,Componente de infraestructura,2018/02/18 00:00:00+00,25.97998046875,21.6129166552152
5768,461900000006,461900000006,Apeadero de Fuente del Jarro,2,Componente de infraestructura,2018/02/18 00:00:00+00,75.39404296875,42.0627200575455
5769,462130000001,462130000001,Apeadero  El Rebollar,2,Componente de infraestructura,2018/02/18 00:00:00+00,140.958984375,49.1128631264272
5770,30140000034,30140000034,Cargadero,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.052978515625,22.0483939119935
5771,461900000009,461900000009,Apeadero de La Vallesa,2,Componente de infraestructura,2018/02/18 00:00:00+00,12.08544921875,16.0808803364756
5772,462140000001,462140000001,Apeadero  El Clot,2,Componente de infraestructura,2018/02/18 00:00:00+00,20.8203125,19.4698377586587
5773,460700000001,460700000001,Estación de Bétera,2,Componente de infraestructura,2018/02/18 00:00:00+00,231.48388671875,66.9217048158447
5774,461590000001,461590000001,Estación de La Presa,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.8271484375,17.1028747233409
5775,461900000010,461900000010,Apeadero de Entrepins,2,Componente de infraestructura,2018/02/18 00:00:00+00,10.19921875,14.7088349503618
5776,461160000001,461160000001,Apeadero de Torre del Virrei,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.925537109375,26.2013431679326
5777,462020000001,462020000001,Apeadero de La Pobla de Vallbona,2,Componente de infraestructura,2018/02/18 00:00:00+00,30.270263671875,28.9869208641151
5778,462140000002,462140000002,Estación de Riba-roja de Túria,2,Componente de infraestructura,2018/02/18 00:00:00+00,19.6201171875,18.6925066493547
5779,462140000003,462140000003,Estación de Masia de Traver,2,Componente de infraestructura,2018/02/18 00:00:00+00,18.26123046875,18.3040119667148
5780,460510000002,460510000002,Estación de Benaguasil 2n,2,Componente de infraestructura,2018/02/18 00:00:00+00,149.924072265625,51.2656211903979
5781,460510000001,460510000001,Estación de Benaguasil 1r,2,Componente de infraestructura,2018/02/18 00:00:00+00,293.649658203125,76.7088405698462
5782,461160000003,461160000003,Apeadero de Montesol,2,Componente de infraestructura,2018/02/18 00:00:00+00,14.460693359375,16.7983575821969
5783,461160000002,461160000002,Estación  L'Eliana,2,Componente de infraestructura,2018/02/18 00:00:00+00,148.481201171875,51.7791111917578
5784,461470000001,461470000001,Estación de Llíria,2,Componente de infraestructura,2018/02/18 00:00:00+00,243.548828125,68.8996001965415
5785,462140000004,462140000004,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,185.338134765625,73.258762203329
5786,120200000001,120200000001,Estación de Barracas,2,Componente de infraestructura,2018/02/18 00:00:00+00,130.179931640625,46.8617146853974
5787,120200000002,120200000002,Estación de Barracas,2,Componente de infraestructura,2018/02/18 00:00:00+00,183.4384765625,56.5507074067851
5788,121060000001,121060000001,Apeadero de Soneja,2,Componente de infraestructura,2018/02/18 00:00:00+00,237.72021484375,70.289036836676
5789,121040000002,121040000002,Apeadero de Segorbe,2,Componente de infraestructura,2018/02/18 00:00:00+00,10.008056640625,14.0186701079489
5790,461200000001,461200000001,Estación de Estivella,2,Componente de infraestructura,2018/02/18 00:00:00+00,258.676025390625,72.2476125463551
5791,460110000001,460110000001,Estación de Alberic,2,Componente de infraestructura,2018/02/18 00:00:00+00,183.69091796875,61.7516031858924
5792,460850000001,460850000001,Estación de Carlet,2,Componente de infraestructura,2018/02/18 00:00:00+00,143.3310546875,56.4263286793667
5793,460310000001,460310000001,Estación de Alginet,2,Componente de infraestructura,2018/02/18 00:00:00+00,215.228759765625,61.1122006075546
5794,460600000002,460600000002,Estación de Font d'Almaguer,2,Componente de infraestructura,2018/02/18 00:00:00+00,150.66064453125,65.1168746606864
5795,460850000003,460850000003,Apeadero de Ausiàs March,2,Componente de infraestructura,2018/02/18 00:00:00+00,17.45263671875,22.3287958409618
5796,460850000002,460850000002,Apeadero de Benimodo,2,Componente de infraestructura,2018/02/18 00:00:00+00,120.160400390625,46.5214165227234
5797,462130000004,462130000004,Apeadero de San Antonio de Requena,2,Componente de infraestructura,2018/02/18 00:00:00+00,159.884765625,52.4207164304086
5798,462130000002,462130000002,Apeadero de Requena,2,Componente de infraestructura,2018/02/18 00:00:00+00,322.469970703125,92.6221652416874
5799,460770000002,460770000002,Apeadero de Venta Mina - Siete Aguas,2,Componente de infraestructura,2018/02/18 00:00:00+00,306.562255859375,82.2546835045938
5800,461110000001,461110000001,Estación de Chiva,2,Componente de infraestructura,2018/02/18 00:00:00+00,291.038330078125,76.6329751119156
5801,461090000002,461090000002,Apeadero de Circuito Ricardo Tormo,2,Componente de infraestructura,2018/02/18 00:00:00+00,27.681396484375,24.0372647909029
5802,461480000001,461480000001,Estación de Loriguilla- Reva,2,Componente de infraestructura,2018/02/18 00:00:00+00,134.552978515625,48.6067777856477
5803,460210000001,460210000001,Estación de Aldaia,2,Componente de infraestructura,2018/02/18 00:00:00+00,197.927734375,59.5929556100354
5804,461100000002,461100000002,Apeadero de Xirivella-Alqueries,2,Componente de infraestructura,2018/02/18 00:00:00+00,360.4609375,77.5445326940313
5805,461900000008,461900000008,Estación de Mas del Rosari,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.919921875,27.497147376964
